time,open,high,low,close,volume,Dividends,Stock Splits
2025-08-19,1195.6567948640711,1201.098344199406,1179.2332337520281,1186.75244140625,596405,0.0,0.0
2025-08-20,1189.1270320459605,1208.4197990431162,1180.9151906046256,1201.6920166015625,1116352,0.0,0.0
2025-08-21,1201.6919519316386,1211.9814512643243,1195.359943052061,1201.197265625,560998,0.0,0.0
2025-08-22,1199.614226537246,1205.6493749862525,1179.8267753778687,1183.8831787109375,858810,0.0,0.0
2025-08-25,1200.5047089148713,1224.3485638625605,1187.2470922303617,1190.2152099609375,1881697,0.0,0.0
2025-08-26,1187.2471562275236,1204.858037354109,1178.5406287726448,1187.3460693359375,921540,0.0,0.0
2025-08-28,1191.2046680247213,1193.282326430624,1163.5022338846115,1171.81298828125,1213402,0.0,0.0
2025-08-29,1167.4597316647419,1184.6748399981327,1155.0925734903271,1177.84814453125,730129,0.0,0.0
2025-09-01,1179.3322121391777,1214.949627942039,1174.0884887256557,1212.4761962890625,540595,0.0,0.0
2025-09-02,1212.4762025130433,1216.4336931781206,1191.6993765213876,1193.2823486328125,1018542,0.0,0.0
2025-09-03,1197.2398044652625,1206.9357046218204,1190.3141960028718,1203.472900390625,643844,0.0,0.0
2025-09-04,1208.023990916829,1213.96022674443,1202.9782146179734,1211.882568359375,504560,0.0,0.0
2025-09-05,1216.829453297195,1236.1222200817144,1207.0346398519869,1219.896484375,1009918,0.0,0.0
2025-09-08,1219.8965061154656,1225.0411957071456,1204.9570029040187,1217.81884765625,462820,0.0,0.0
2025-09-09,1220.8858862059467,1241.1680261307617,1216.235882922641,1227.2178955078125,963684,0.0,0.0
2025-09-10,1227.8114404467403,1278.1705317397334,1227.2178410201466,1274.806640625,1543794,0.0,0.0
2025-09-11,1274.8066392969029,1276.2906982483544,1243.6414013164197,1247.895751953125,622590,0.0,0.0
2025-09-12,1252.051154903609,1258.383164353659,1236.715878016208,1239.5850830078125,454361,0.0,0.0
2025-09-15,1232.7582945496652,1243.44356724181,1227.7125183012179,1238.4967041015625,347973,0.0,0.0
2025-09-16,1242.652091771999,1246.5106693962798,1230.7796195576168,1234.9349365234375,742090,0.0,0.0
2025-09-17,1248.5881827393202,1285.1949678117091,1245.620065030748,1283.1173095703125,1588234,0.0,0.0
2025-09-18,1289.3503783693893,1313.886868193049,1280.2481983748532,1287.569580078125,1993365,0.0,0.0
2025-09-19,1291.1312519008186,1295.8802887227666,1267.287396231048,1271.5416259765625,714104,0.0,0.0
2025-09-22,1243.6413725328844,1257.4925890925188,1236.7157642530672,1248.9840087890625,761244,0.0,0.0
2025-09-23,1248.9840503593332,1261.4501215233108,1233.3519142696764,1236.4189453125,1018057,0.0,0.0
2025-09-24,1236.4189161102352,1236.4189161102352,1224.8433047541596,1227.4156494140625,391064,0.0,0.0
2025-09-25,1225.8326287337798,1266.3969045837273,1221.6773121998224,1242.3551025390625,1018183,0.0,0.0
2025-09-26,1246.5105579323886,1246.5105579323886,1195.1620960421963,1199.9111328125,643346,0.0,0.0
2025-09-29,1202.978264421018,1215.3454229071847,1191.7983048403105,1196.943115234375,428466,0.0,0.0
2025-09-30,1202.7802736152496,1207.0346242887572,1054.869063507734,1086.0343017578125,5978196,0.0,0.0
2025-10-01,1098.2036090980705,1150.9372180964042,1093.8503454119057,1140.9444580078125,3024116,0.0,0.0
2025-10-03,1140.9445513577157,1148.2659335053293,1129.8636254072437,1145.396728515625,589353,0.0,0.0
2025-10-06,1145.4956330299349,1156.3787315201128,1135.8986464429652,1144.4072265625,733234,0.0,0.0
2025-10-07,1147.6722562807026,1160.5341005321243,1131.941207233974,1158.0606689453125,645531,0.0,0.0
2025-10-08,1157.5659245910886,1171.4171407827769,1139.2625317663578,1148.4637451171875,1506566,0.0,0.0
2025-10-09,1148.4637808987795,1156.2797279463296,1133.1285053516237,1150.0467529296875,575948,0.0,0.0
2025-10-10,1150.0468023116669,1163.403333200449,1138.6690167397412,1141.8349609375,739324,0.0,0.0
2025-10-13,1132.8317369072986,1147.3754672291218,1123.630522525388,1142.7254638671875,415973,0.0,0.0
2025-10-14,1147.4744144612625,1177.3534193144874,1129.863533493399,1144.308349609375,599444,0.0,0.0
2025-10-15,1143.7147445811274,1157.5659612110028,1135.8986767568072,1153.41064453125,411190,0.0,0.0
