time,open,high,low,close,volume,Dividends,Stock Splits
2025-09-24,2928.4322252766387,2935.1532172690772,2912.1098161521463,2914.4140625,1625714,0.0,0.0
2025-09-25,2901.548445826189,2908.845617084501,2833.3783797594588,2839.523193359375,4974361,0.0,0.0
2025-09-26,2823.7769658283983,2837.0269692313786,2776.057966398974,2783.547119140625,3934636,0.0,0.0
2025-09-29,2799.7732301976002,2812.5431618400235,2778.6501125486475,2780.66650390625,3110035,0.0,0.0
2025-09-30,2794.9727356006983,2799.101392157332,2770.105157137798,2773.2734375,2253458,0.0,0.0
2025-10-01,2775.7699233020426,2808.222762784315,2752.342557318892,2798.045166015625,1952902,0.0,0.0
2025-10-03,2807.454578770542,2807.454578770542,2775.8660078142957,2786.2353515625,2899519,0.0,0.0
2025-10-06,2786.3316788238635,2874.28076699856,2780.1868646812827,2869.287841796875,2112774,0.0,0.0
2025-10-07,2875.624650921264,2884.745997894136,2837.699050349848,2855.173583984375,3062943,0.0,0.0
2025-10-08,2856.4219038307547,2921.711547346886,2849.7009111158586,2906.541259765625,4121889,0.0,0.0
2025-10-09,2913.070135429991,2943.794672125363,2899.628150625765,2939.666015625,3211304,0.0,0.0
2025-10-10,2928.4324419455565,2947.635277630445,2887.0502372807746,2907.597412109375,8817365,0.0,0.0
2025-10-13,2906.349479208063,2914.5106852117856,2878.697346101757,2887.338623046875,2866865,0.0,0.0
2025-10-14,2900.5884226064827,2906.5412549765147,2837.699133735008,2842.307861328125,3611416,0.0,0.0
2025-10-15,2863.220385125294,2871.6047262713414,2843.9459294866183,2862.06396484375,4282226,11.0,0.0
2025-10-16,2862.160371154854,2867.0754517571395,2836.332787245134,2862.931396484375,3251495,0.0,0.0
2025-10-17,2862.256586509825,2880.3746213869317,2848.1861401528254,2854.739501953125,4374683,0.0,0.0
2025-10-20,2877.1943748710046,2913.333979311689,2870.4483153754104,2905.81689453125,3133039,0.0,0.0
2025-10-21,2921.1404673344027,2921.815026282457,2887.3137006926995,2897.62548828125,310644,0.0,0.0
2025-10-23,2944.1731825516827,2985.613263353556,2925.958915568601,2961.712890625,5564758,0.0,0.0
2025-10-24,2968.2662739630537,2977.9035021252716,2947.3535359078196,2952.07568359375,2684318,0.0,0.0
2025-10-27,2955.2558763824863,2981.9509500743798,2949.184375870237,2972.98828125,1946312,0.0,0.0
2025-10-28,2964.4112497423184,2978.0960660621163,2929.9099274122086,2946.9677734375,3470737,0.0,0.0
2025-10-29,2946.96788369373,2964.4113606511696,2935.596142774,2946.678955078125,2895420,0.0,0.0
2025-10-30,2938.487165302022,2952.653842834952,2922.778437237614,2925.187744140625,2241536,0.0,0.0
2025-10-31,2924.898585437403,2956.1231088421955,2915.357824198127,2947.064208984375,1868085,0.0,0.0
2025-11-03,2936.367047373489,2947.06446508497,2900.80576844531,2907.359130859375,2194877,0.0,0.0
2025-11-04,2910.0574685167057,2919.4055326440953,2868.039060214524,2881.723876953125,2670720,0.0,0.0
2025-11-06,2881.627605776501,2914.2977142131544,2881.531139384038,2901.6728515625,2542721,0.0,0.0
2025-11-07,2892.1323165785257,2895.0234851722394,2853.101540563387,2883.26611328125,1830520,0.0,0.0
2025-11-10,2884.422275161144,2937.3305615709287,2883.4585523829414,2915.4541015625,1556656,0.0,0.0
2025-11-11,2934.5361772818296,2944.8479650680415,2908.5156594537148,2936.463623046875,2806868,0.0,0.0
2025-11-12,2948.991669923252,3022.619995280987,2946.1969680097523,3018.18701171875,4460315,0.0,0.0
2025-11-13,3018.186949242595,3018.2831803470704,2989.4679642954256,2993.03369140625,1740435,0.0,0.0
2025-11-14,2977.9034333434784,3000.1655239975616,2965.6642009169345,2993.322998046875,2210794,0.0,0.0
2025-11-17,2993.322838009285,3010.187986001932,2974.6267109195564,2989.66064453125,2232853,0.0,0.0
2025-11-18,2989.4682629851,2992.3594315179676,2966.338914722159,2975.10888671875,2548350,0.0,0.0
2025-11-19,2984.6493140956795,3040.545232796858,2971.639057156612,3033.510009765625,3151053,0.0,0.0
2025-11-20,3033.79944214396,3049.7008686990343,3024.2586803244717,3030.715576171875,2700767,0.0,0.0
2025-11-21,3030.715536432949,3055.0013041600305,3021.463703354114,3036.30517578125,4177037,0.0,0.0
2025-11-24,3043.4366842823783,3063.578397230728,3017.4161679823073,3027.24609375,6703764,0.0,0.0
2025-11-25,3031.197695489111,3035.534448554938,3001.9968444557608,3006.04443359375,2737920,0.0,0.0
2025-11-26,3005.658898650244,3062.711244826224,3003.9241504478728,3048.158935546875,2508527,0.0,0.0
2025-11-27,3064.6384631299097,3064.6384631299097,3011.6337098367826,3022.81298828125,2836233,0.0,0.0
2025-11-28,3026.089482694223,3033.12470593688,3011.6336412163846,3023.68017578125,1616690,0.0,0.0
2025-12-01,3024.0660011073596,3039.5820339484353,3008.9355985975626,3019.729248046875,1747647,0.0,0.0
2025-12-02,3017.416350282513,3029.9447477765,3007.2007935969305,3021.94580078125,2512003,0.0,0.0
2025-12-03,3026.089757763365,3095.3813367654693,3025.126034910574,3064.638671875,3952112,0.0,0.0
2025-12-04,3078.13047294951,3132.0989471151875,3071.769808666434,3112.053466796875,5025905,0.0,0.0
2025-12-05,3112.824571063191,3152.915532717371,3105.5001838412545,3120.72705078125,5244013,0.0,0.0
2025-12-08,3125.353065437683,3141.6398867746047,3092.2010949656524,3119.0888671875,2544725,0.0,0.0
2025-12-09,3112.824602659864,3116.390329915732,3065.794883587669,3091.911865234375,2734893,0.0,0.0
2025-12-10,3108.005961204973,3108.005961204973,3062.8074569989867,3073.504638671875,1386849,0.0,0.0
2025-12-11,3088.7315521574005,3092.0081155406747,3038.7144333046613,3076.106689453125,1914362,0.0,0.0
2025-12-12,3081.696263178982,3106.078496384854,3070.131589906683,3103.669189453125,1146554,0.0,0.0
2025-12-15,3094.6101270221197,3120.7268716204835,3081.310706400481,3113.01708984375,1562190,0.0,0.0
2025-12-16,3103.187500999765,3103.187500999765,3075.3360054304358,3088.828125,1734623,0.0,0.0
2025-12-17,3084.3949307247763,3119.4743477745933,3084.3949307247763,3101.0673828125,1376350,0.0,0.0
2025-12-18,3110.897128527372,3168.5277977297296,3104.1510690788923,3161.78173828125,2307422,0.0,0.0
2025-12-19,3179.3215200364916,3197.5357868591873,3159.854366515901,3162.938232421875,3902511,0.0,0.0
2025-12-22,3189.9226061933546,3207.8479451634685,3171.6118722000997,3204.281982421875,2632816,0.0,0.0
2025-12-23,3199.463369445318,3199.463369445318,3174.0211805268714,3189.922607421875,2365420,0.0,0.0
2025-12-24,3184.2368148202168,3206.4024407323423,3176.5270318942603,3198.59619140625,1367708,0.0,0.0
2025-12-26,3192.9103071634727,3199.559900795541,3153.108505919085,3161.010986328125,1176664,0.0,0.0
2025-12-29,3161.010777477703,3168.7205598617948,3125.2565675579217,3133.544677734375,2079473,0.0,0.0
2025-12-30,3132.0992469072426,3148.9643966982817,3121.9801570326194,3129.015380859375,2807593,0.0,0.0
2025-12-31,3122.461816571668,3128.2441532690227,3082.4673210816295,3089.887939453125,3362634,0.0,0.0
2026-01-01,3098.368779137981,3116.775978595714,3082.1781891606697,3110.31884765625,1255735,0.0,0.0
2026-01-02,3116.6795578205924,3136.243177859361,3102.7055771191704,3132.773681640625,1184324,0.0,0.0
2026-01-05,3122.94369701057,3129.207895137578,3075.2394189664337,3099.428955078125,2341703,0.0,0.0
2026-01-06,3093.550169667909,3144.8201752673103,3088.7315556964636,3137.688720703125,2912325,0.0,0.0
2026-01-07,3125.2565425983025,3180.8635358265738,3106.271250685878,3176.044921875,1989442,0.0,0.0
2026-01-08,3167.6606296336045,3167.6606296336045,3066.566193971062,3087.671630859375,4159336,0.0,0.0
2026-01-09,3075.239584998998,3112.5356118812538,3075.239584998998,3091.43017578125,1938673,0.0,0.0
2026-01-12,3086.804068110982,3134.026484388671,3059.145271347969,3122.076416015625,2228342,0.0,0.0
2026-01-13,3127.2804209827063,3161.0107182814413,3094.0319850739534,3149.446044921875,5645341,0.0,0.0
2026-01-14,3141.7363480080267,3141.7363480080267,3067.529691935444,3076.68505859375,3539511,0.0,0.0
2026-01-15,3076.68505859375,3076.68505859375,3076.68505859375,3076.68505859375,0,0.0,0.0
2026-01-16,3159.0110444402844,3161.464149941515,3111.519017760894,3146.54931640625,4293470,57.0,0.0
2026-01-19,3128.2002715520307,3159.600023336744,3092.973770842994,3104.258056640625,3387562,0.0,0.0
2026-01-20,3092.4832014713097,3100.7255406282875,3033.118044759914,3044.10791015625,4499273,0.0,0.0
2026-01-21,3041.8509292683366,3079.6287553253787,3024.188569033875,3064.027099609375,2015150,0.0,0.0
2026-01-22,3090.9130188550284,3100.7254411371077,3063.7326570458863,3091.305419921875,2269827,0.0,0.0
2026-01-23,3130.457047950816,3134.578217290946,3092.875423666008,3103.178466796875,2068857,0.0,0.0
2026-01-27,3115.4440572399217,3115.4440572399217,3071.2881572160486,3098.762939453125,4279874,0.0,0.0
2026-01-28,3116.425451779539,3145.0776781720924,3111.1268393421374,3140.073486328125,2751234,0.0,0.0
2026-01-29,3140.07335254898,3140.07335254898,3066.9708064954257,3085.41796875,2457641,0.0,0.0
2026-01-30,3082.081828102924,3082.081828102924,3034.000959087629,3065.302490234375,3022068,0.0,0.0
2026-02-02,3138.0126916764966,3138.0126916764966,3075.2131881532646,3110.1455078125,2636272,0.0,0.0
2026-02-03,3287.1613923698505,3287.1613923698505,3126.53209104895,3164.800537109375,4366060,0.0,0.0
2026-02-04,3061.475843095512,3061.475843095512,2929.9893806035893,2942.84375,10852595,0.0,0.0
2026-02-05,2933.9143670738968,2972.869637012123,2916.5464269268496,2935.38623046875,3521545,0.0,0.0
2026-02-06,2920.765595757455,2929.0079343210614,2861.302223276454,2886.422119140625,4687389,0.0,0.0
2026-02-09,2903.5941220720847,2921.15826303242,2882.3991930324937,2892.8984375,2380318,0.0,0.0
