time,open,high,low,close,volume,Dividends,Stock Splits
2025-08-19,114.17371398967546,116.0346578977441,113.81131725059812,115.56452178955078,6379189,0.0,0.0
2025-08-20,115.57431974312814,116.73985976565517,114.84953372858126,115.18254089355469,4447063,0.0,0.0
2025-08-21,115.19233551630103,116.45581836220352,114.50672814529652,114.7026138305664,8729215,0.0,0.0
2025-08-22,114.69281557695876,121.58809770494821,114.64384789265883,121.03961181640625,42581254,0.0,0.0
2025-08-25,121.03961203252324,121.04940108586483,117.58217817275123,117.88580322265625,6866543,0.0,0.0
2025-08-26,117.63114535451851,118.30696366019085,114.98665128698636,115.79959106445312,7159088,0.0,0.0
2025-08-28,115.80938088451025,117.48422813471083,114.8201484703809,115.77999877929688,4935382,0.0,0.0
2025-08-29,117.0,119.77999877929688,115.70999908447266,116.04000091552734,9971109,2.43,0.0
2025-09-01,116.62000274658203,117.37999725341797,113.80999755859375,113.95999908447266,11949988,0.0,0.0
2025-09-02,114.30000305175781,116.73999786376953,114.16000366210938,115.31999969482422,5066937,0.0,0.0
2025-09-03,115.75,117.30999755859375,115.37999725341797,116.27999877929688,5610270,0.0,0.0
2025-09-04,117.4000015258789,117.9000015258789,114.33000183105469,114.70999908447266,5811631,0.0,0.0
2025-09-05,115.38999938964844,116.69999694824219,114.55999755859375,115.9000015258789,5174953,0.0,0.0
2025-09-08,116.58000183105469,116.9000015258789,115.62999725341797,116.08999633789062,2529138,0.0,0.0
2025-09-09,116.23999786376953,116.69000244140625,114.75,115.05999755859375,3455424,0.0,0.0
2025-09-10,115.69000244140625,117.18000030517578,113.0999984741211,114.3499984741211,10643164,0.0,0.0
2025-09-11,114.58000183105469,119.19999694824219,114.5,116.68000030517578,10440347,0.0,0.0
2025-09-12,116.98999786376953,117.4000015258789,115.48999786376953,116.30000305175781,6964514,0.0,0.0
2025-09-15,116.5,117.29000091552734,114.94999694824219,115.1500015258789,5869814,0.0,0.0
2025-09-16,115.6500015258789,116.97000122070312,115.0999984741211,115.48999786376953,5121518,0.0,0.0
2025-09-17,116.04000091552734,116.68000030517578,115.61000061035156,116.12000274658203,4348578,0.0,0.0
2025-09-18,116.56999969482422,116.95999908447266,115.19999694824219,115.63999938964844,3902720,0.0,0.0
2025-09-19,116.08999633789062,118.94999694824219,115.52999877929688,116.44999694824219,16560382,0.0,0.0
2025-09-22,116.44999694824219,121.80000305175781,116.44999694824219,119.91000366210938,14790652,0.0,0.0
2025-09-23,120.0,120.37999725341797,117.5999984741211,118.13999938964844,4470978,0.0,0.0
2025-09-24,117.93000030517578,118.37999725341797,115.80000305175781,116.08999633789062,4115775,0.0,0.0
2025-09-25,116.0999984741211,116.69000244140625,114.51000213623047,114.80999755859375,4032040,0.0,0.0
2025-09-26,114.80000305175781,115.37000274658203,112.22000122070312,112.58999633789062,7956971,0.0,0.0
2025-09-29,112.98999786376953,114.58999633789062,111.80000305175781,112.66999816894531,9346752,0.0,0.0
2025-09-30,112.76000213623047,113.36000061035156,111.93000030517578,112.37000274658203,6368511,0.0,0.0
2025-10-01,112.56999969482422,114.9800033569336,112.56999969482422,114.20999908447266,7496868,0.0,0.0
2025-10-03,114.48999786376953,115.06999969482422,112.62999725341797,113.9000015258789,6353842,0.0,0.0
2025-10-06,114.08999633789062,114.66999816894531,112.51000213623047,112.8499984741211,4576360,0.0,0.0
2025-10-07,113.08999633789062,113.58999633789062,111.83000183105469,112.38999938964844,6424767,0.0,0.0
2025-10-08,112.61000061035156,113.48999786376953,108.80000305175781,109.1500015258789,8005179,0.0,0.0
2025-10-09,110.0,110.79000091552734,109.36000061035156,109.8499984741211,6584549,0.0,0.0
2025-10-10,110.08999633789062,113.3499984741211,109.4000015258789,111.41999816894531,15127545,0.0,0.0
2025-10-13,111.58999633789062,111.80999755859375,110.0999984741211,110.55000305175781,3382586,0.0,0.0
2025-10-14,111.0,111.29000091552734,108.6500015258789,109.16000366210938,5028241,0.0,0.0
2025-10-15,109.5999984741211,110.48999786376953,108.20999908447266,109.91999816894531,6169897,0.0,0.0
2025-10-16,110.4000015258789,111.56999969482422,108.0199966430664,109.30999755859375,7326792,0.0,0.0
2025-10-17,108.0,108.0,104.55000305175781,105.37000274658203,15091842,0.0,0.0
2025-10-20,105.52999877929688,105.87999725341797,103.54000091552734,103.94000244140625,8468234,0.0,0.0
2025-10-21,104.69000244140625,105.48999786376953,103.94000244140625,104.51000213623047,1635887,0.0,0.0
2025-10-23,104.98999786376953,106.70999908447266,104.61000061035156,105.7300033569336,7211771,0.0,0.0
2025-10-24,105.7300033569336,106.45999908447266,104.41999816894531,104.7699966430664,7128570,0.0,0.0
2025-10-27,104.7699966430664,105.37000274658203,103.0,103.13999938964844,5677296,0.0,0.0
2025-10-28,103.31999969482422,103.7300033569336,102.61000061035156,102.83999633789062,6881885,0.0,0.0
2025-10-29,103.0,105.0999984741211,102.0999984741211,103.83000183105469,9480407,0.0,0.0
2025-10-30,103.83000183105469,104.58000183105469,101.80000305175781,101.9000015258789,8749059,0.0,0.0
2025-10-31,101.98999786376953,102.19000244140625,100.0,100.58000183105469,6432833,0.0,0.0
2025-11-03,100.69000244140625,101.58999633789062,100.30999755859375,100.58999633789062,5363997,0.0,0.0
2025-11-04,100.80000305175781,102.87999725341797,100.80000305175781,101.94999694824219,5199636,0.0,0.0
2025-11-06,101.9000015258789,102.0,99.5,99.80999755859375,3954189,0.0,0.0
2025-11-07,99.62999725341797,99.8499984741211,98.05000305175781,98.80000305175781,5748337,0.0,0.0
2025-11-10,99.0,99.76000213623047,97.41000366210938,97.58000183105469,4302033,0.0,0.0
2025-11-11,97.22000122070312,99.27999877929688,96.0199966430664,98.77999877929688,6435893,0.0,0.0
2025-11-12,98.8499984741211,104.55000305175781,98.73999786376953,103.41000366210938,14723732,0.0,0.0
2025-11-13,103.0999984741211,103.19999694824219,100.0,100.13999938964844,6888427,0.0,0.0
2025-11-14,100.19999694824219,101.5,99.80000305175781,100.4800033569336,6003220,0.0,0.0
2025-11-17,100.5199966430664,101.87000274658203,99.9000015258789,100.08999633789062,5042357,0.0,0.0
2025-11-18,100.08999633789062,100.19000244140625,99.27999877929688,99.63999938964844,3144486,0.0,0.0
2025-11-19,99.5999984741211,99.68000030517578,98.5,99.01000213623047,4328277,0.0,0.0
2025-11-20,99.08000183105469,99.5,98.19999694824219,98.37000274658203,3311415,0.0,0.0
2025-11-21,98.44999694824219,98.58000183105469,97.9000015258789,98.05999755859375,3435709,0.0,0.0
2025-11-24,98.05999755859375,99.44999694824219,97.0,98.25,6259026,0.0,0.0
2025-11-25,98.25,98.25,96.83999633789062,97.01000213623047,3433086,0.0,0.0
2025-11-26,97.3499984741211,98.0999984741211,97.30000305175781,97.83000183105469,4334251,0.0,0.0
2025-11-27,97.94999694824219,99.19999694824219,97.6500015258789,98.08999633789062,3858340,0.0,0.0
2025-11-28,98.19999694824219,104.5999984741211,97.3499984741211,101.47000122070312,26499011,0.0,0.0
2025-12-01,101.80000305175781,101.87999725341797,99.69999694824219,100.12000274658203,6839288,0.0,0.0
2025-12-02,99.55999755859375,100.30000305175781,96.9000015258789,97.8499984741211,5994154,0.0,0.0
2025-12-03,97.37000274658203,99.98999786376953,96.9000015258789,99.73999786376953,7467753,0.0,0.0
2025-12-04,99.5,99.97000122070312,97.5,97.83999633789062,3815282,0.0,0.0
2025-12-05,97.83999633789062,98.30000305175781,96.95999908447266,97.5,4089223,0.0,0.0
2025-12-08,97.58000183105469,98.38999938964844,93.33000183105469,93.66999816894531,7345939,0.0,0.0
2025-12-09,93.83999633789062,94.08000183105469,91.63999938964844,92.7300033569336,7585367,0.0,0.0
2025-12-10,92.9800033569336,95.22000122070312,92.7300033569336,93.36000061035156,5453197,0.0,0.0
2025-12-11,93.9000015258789,94.63999938964844,92.95999908447266,93.70999908447266,4094140,0.0,0.0
2025-12-12,94.0,95.44000244140625,93.69999694824219,94.16999816894531,5382146,0.0,0.0
2025-12-15,94.25,95.06999969482422,93.48999786376953,93.80999755859375,4780282,0.0,0.0
2025-12-16,93.80000305175781,94.25,92.5,92.7300033569336,4981500,0.0,0.0
2025-12-17,92.9000015258789,94.19999694824219,92.41000366210938,92.58999633789062,6563617,0.0,0.0
2025-12-18,92.8499984741211,93.18000030517578,89.81999969482422,90.4800033569336,9312385,0.0,0.0
2025-12-19,90.9800033569336,92.3499984741211,90.26000213623047,90.52999877929688,9262270,0.0,0.0
2025-12-22,91.18000030517578,93.16999816894531,91.12000274658203,91.91999816894531,7192902,0.0,0.0
2025-12-23,92.0999984741211,92.58999633789062,91.4000015258789,91.86000061035156,5468149,0.0,0.0
2025-12-24,92.0,93.62999725341797,91.66000366210938,91.80999755859375,8806313,0.0,0.0
2025-12-26,91.80999755859375,92.63999938964844,91.05000305175781,91.20999908447266,5028083,0.0,0.0
2025-12-29,91.5,91.87999725341797,90.30000305175781,90.73999786376953,4260529,0.0,0.0
2025-12-30,90.80000305175781,91.19999694824219,89.5199966430664,89.68000030517578,6796925,0.0,0.0
2025-12-31,89.9800033569336,90.69999694824219,89.80999755859375,89.95999908447266,5220393,0.0,0.0
2026-01-01,90.0,93.56999969482422,90.0,90.4800033569336,12575298,0.0,0.0
2026-01-02,90.69999694824219,91.30000305175781,90.22000122070312,91.12000274658203,7753613,0.0,0.0
2026-01-05,91.5,93.37999725341797,90.72000122070312,91.18000030517578,7224118,0.0,0.0
2026-01-06,91.30000305175781,92.0999984741211,90.91000366210938,91.63999938964844,6793472,0.0,0.0
2026-01-07,91.66000366210938,92.5999984741211,90.9000015258789,92.12000274658203,6725227,0.0,0.0
2026-01-08,92.25,92.77999877929688,90.22000122070312,90.58999633789062,5866176,0.0,0.0
2026-01-09,90.5999984741211,91.4000015258789,89.68000030517578,91.01000213623047,6671342,0.0,0.0
2026-01-12,91.0999984741211,91.11000061035156,88.72000122070312,89.93000030517578,7319819,0.0,0.0
2026-01-13,90.0,90.69000244140625,89.0,89.12999725341797,4630511,0.0,0.0
2026-01-14,89.18000030517578,90.87000274658203,89.18000030517578,90.29000091552734,3977563,0.0,0.0
2026-01-15,90.29000091552734,90.29000091552734,90.29000091552734,90.29000091552734,0,0.0,0.0
2026-01-16,90.29000091552734,90.66999816894531,89.30000305175781,89.5,3476581,0.0,0.0
2026-01-19,89.33000183105469,89.44000244140625,87.87999725341797,88.12000274658203,5135585,0.0,0.0
2026-01-20,88.0,88.1500015258789,83.31999969482422,83.83999633789062,9097728,0.0,0.0
2026-01-21,84.0,84.0,81.0,81.56999969482422,13061674,0.0,0.0
2026-01-22,82.73999786376953,86.3499984741211,82.73999786376953,85.06999969482422,13538686,0.0,0.0
2026-01-23,85.25,85.25,80.98999786376953,81.38999938964844,10783093,0.0,0.0
2026-01-27,81.66000366210938,81.97000122070312,78.4000015258789,79.29000091552734,9940017,0.0,0.0
2026-01-28,79.68000030517578,85.0,79.37000274658203,84.06999969482422,9330106,0.0,0.0
2026-01-29,83.9800033569336,84.41000366210938,81.77999877929688,82.55000305175781,5355226,0.0,0.0
2026-01-30,82.13999938964844,84.94999694824219,81.25,84.37999725341797,8612867,0.0,0.0
2026-02-02,81.36000061035156,82.69999694824219,79.5,81.16000366210938,7768187,0.0,0.0
2026-02-03,84.0,84.5,82.05999755859375,82.54000091552734,6995042,0.0,0.0
2026-02-04,82.48999786376953,85.4000015258789,81.75,84.80999755859375,9963281,0.0,0.0
2026-02-05,84.80999755859375,86.94999694824219,84.4000015258789,85.95999908447266,7481859,0.0,0.0
2026-02-06,86.0,90.0,85.55000305175781,89.37000274658203,13133948,0.0,0.0
2026-02-09,89.66000366210938,93.02999877929688,89.58999633789062,92.70999908447266,11068236,0.0,0.0
2026-02-10,92.70999908447266,94.5,92.0999984741211,93.6500015258789,7560819,0.0,0.0
2026-02-11,93.68000030517578,94.0,92.0999984741211,92.8499984741211,4330895,0.0,0.0
